,entropy,target_entropy,optimal_lambda
233259,0.6278574253951239,0.9,0.45
309858,0.6279755426923677,0.9,0.5
39238,0.6111384887683917,0.9,0.5
516155,0.5750904040781107,0.9,0.55
462561,0.691372201223114,0.9,0.4
269309,0.6918153845421631,0.9,0.4
573735,0.5629979453295404,0.9,0.55
83975,0.4255829112073392,0.9,0.6
58409,0.6792440312839797,0.9,0.4
670596,0.7747391768056282,0.9,0.3
557291,0.5567128472781254,0.9,0.55
48055,0.5880947778870443,0.9,0.5
139079,0.6416598272268436,0.9,0.45
671873,0.7022437386481503,0.9,0.4
109846,0.5288983940534112,0.9,0.55
43920,0.7567138144946051,0.9,0.3
3116,0.5321577471528489,0.9,0.55
190592,0.6799624231943198,0.9,0.4
644107,0.5102761358306754,0.9,0.55
694618,0.6233174369822057,0.9,0.5
999,0.697976033381766,0.9,0.4
151456,0.7490748653044323,0.9,0.35
370800,0.5800080692136729,0.9,0.5
448190,0.5452700400704568,0.9,0.55
110307,0.7004828284321335,0.9,0.4
91150,0.5911200020541986,0.9,0.5
61078,0.6348914095504018,0.9,0.45
666388,0.6644673851149744,0.9,0.4
520160,0.7453881711983886,0.9,0.35
682859,0.7552752959465026,0.9,0.35
105278,0.5358801838093216,0.9,0.55
160147,0.5648271349873043,0.9,0.55
181290,0.5447942002251563,0.9,0.55
643047,0.5876758688332736,0.9,0.55
190846,0.5659175325013235,0.9,0.5
198495,0.8034611552425521,0.9,0.25
588511,0.7700859289411212,0.9,0.3
177654,0.6310556970346487,0.9,0.45
585853,0.6942407983583263,0.9,0.45
311989,0.6276000637468999,0.9,0.45
287990,0.6309906673763993,0.9,0.5
431647,0.6518485580691454,0.9,0.45
579099,0.738564156506354,0.9,0.35
9709,0.6634077152376074,0.9,0.45
529068,0.682181924027974,0.9,0.45
571281,0.6456328057621216,0.9,0.45
318438,0.7194775048201014,0.9,0.4
535801,0.818527520322733,0.9,0.25
245841,0.6967785284174717,0.9,0.4
125523,0.6169525546025506,0.9,0.5
238236,0.7438769166120194,0.9,0.35
74328,0.7048662755512035,0.9,0.4
11670,0.5759669722395571,0.9,0.5
671836,0.6668999489669106,0.9,0.45
171367,0.6713414794500907,0.9,0.45
703613,0.47129639028063725,0.9,0.6
219068,0.7357379216591298,0.9,0.35
320421,0.7264249482507028,0.9,0.35
689432,0.6838378673808585,0.9,0.4
80551,0.7787707619460862,0.9,0.3
23962,0.7309419856658591,0.9,0.35
230527,0.6722465402492196,0.9,0.4
399356,0.5512708978101654,0.9,0.55
496875,0.7929010784171557,0.9,0.25
169750,0.6823617245077215,0.9,0.4
322188,0.7754827405401764,0.9,0.3
652576,0.625981382909854,0.9,0.5
337670,0.5876904162416161,0.9,0.5
42522,0.6265077995210253,0.9,0.5
572087,0.6263858318025125,0.9,0.5
170780,0.24934752344650127,0.9,0.65
589479,0.5515563291567196,0.9,0.55
179843,0.546683401346077,0.9,0.55
354617,0.464014269965767,0.9,0.6
74428,0.6589946793794962,0.9,0.45
380080,0.7328193600169547,0.9,0.35
312957,0.7796988598311992,0.9,0.25
29739,0.7714907868161875,0.9,0.35
494086,0.6960597979661857,0.9,0.4
172835,0.7308842008444573,0.9,0.35
599373,0.6250748442252647,0.9,0.5
293606,0.6658274680056747,0.9,0.45
1260,0.685546769348051,0.9,0.4
332407,0.6083149351482876,0.9,0.5
581638,0.7415106409214502,0.9,0.35
615837,0.697115455014426,0.9,0.4
264477,0.7283985208966388,0.9,0.35
490741,0.639953185381183,0.9,0.45
189144,0.5398603529151947,0.9,0.55
100130,0.7590570315481293,0.9,0.35
432602,0.5903612553062394,0.9,0.5
64704,0.573885168146828,0.9,0.5
685820,0.6887569034303866,0.9,0.4
429335,0.5753229769832905,0.9,0.5
404141,0.6162103284715343,0.9,0.5
131897,0.6308669742514034,0.9,0.45
329564,0.5923494855314814,0.9,0.5
616980,0.6023361878984499,0.9,0.5
556743,0.6525585961897781,0.9,0.45
119485,0.6901351769789877,0.9,0.4
578704,0.6754348016675449,0.9,0.45
586533,0.6990391168313602,0.9,0.4
454417,0.49941265685697206,0.9,0.6
659760,0.5109600234520655,0.9,0.55
396414,0.5190202117331654,0.9,0.55
153551,0.6918056576853145,0.9,0.4
573411,0.6524883262185899,0.9,0.45
290249,0.5624803050613408,0.9,0.55
227229,0.7174396712788312,0.9,0.4
493514,0.7438032216160521,0.9,0.35
137849,0.8221230897078069,0.9,0.2
407065,0.6768426818276293,0.9,0.45
626795,0.6316704855208635,0.9,0.45
171458,0.7331239261708867,0.9,0.35
280903,0.7734275562993778,0.9,0.3
105638,0.6880233347635226,0.9,0.4
699865,0.6484796346032596,0.9,0.45
416609,0.7353036351525907,0.9,0.35
375699,0.6915882462910753,0.9,0.4
700724,0.7462390451880785,0.9,0.35
419818,0.6400974188906343,0.9,0.45
11986,0.679024402694675,0.9,0.4
57235,0.7166203118751486,0.9,0.35
510332,0.588481570035348,0.9,0.5
307390,0.6536807005258483,0.9,0.45
315405,0.7461529452276922,0.9,0.35
351920,0.7205801712877931,0.9,0.35
452160,0.5456629383695906,0.9,0.55
689081,0.4923199433038787,0.9,0.6
308730,0.6747891852304129,0.9,0.45
33859,0.6801517364006116,0.9,0.45
639699,0.510357030870953,0.9,0.55
